"Mouse","Stage","Behavior","Time","Amplitude","SEM"
5,"Post","Motion",810,0.36,0.18
5,"Post","Motion",820,0.3,0.21
5,"Post","Motion",830,0.38,0.38
5,"Post","Motion",840,0.64,0.64
5,"Post","Motion",850,0.54,0.54
5,"Post","Motion",860,0.18,0.16
5,"Post","Motion",870,0.3,0.23
5,"Post","Motion",880,1.54,0.89
5,"Post","Motion",890,1.88,0.82
5,"Post","Motion",900,2.4,0.78
5,"Post","Motion",910,1.24,0.65
5,"Post","Motion",920,1,0.69
5,"Post","Motion",930,0.58,0.51
5,"Post","Motion",940,0.2,0.12
5,"Post","Motion",950,0.1,0.1
5,"Post","Motion",960,0,0
5,"Post","Motion",970,0.04,0.04
5,"Post","Motion",980,0,0
5,"Post","Motion",990,0.1,0.1
5,"Post","Motion",1000,0.62,0.45
5,"Post","Motion",1010,1.08,0.73
5,"Post","Motion",1020,0.82,0.56
5,"Post","Motion",1030,1,0.63
5,"Post","Motion",1040,1.26,0.59
5,"Post","Motion",1050,1.08,0.58
5,"Post","Motion",1060,0.72,0.52
5,"Post","Motion",1070,0.54,0.35
5,"Post","Motion",1080,0.74,0.43
5,"Post","Motion",1090,0.34,0.34
5,"Post","Motion",1100,0.02,0.02
5,"Post","Motion",1110,0.34,0.34
5,"Post","Motion",1120,0.28,0.28
5,"Post","Motion",1130,0.06,0.06
5,"Post","Motion",1140,1.08,0.55
5,"Post","Motion",1150,0.7,0.44
5,"Post","Motion",1160,0.16,0.14
5,"Post","Motion",1170,0.52,0.41
5,"Post","Motion",1180,0.52,0.52
5,"Post","Motion",1190,0.48,0.3
5,"Post","Motion",1200,0.42,0.4
5,"Post","Motion",1210,0.32,0.27
5,"Post","Motion",1220,0.26,0.26
5,"Post","Motion",1230,0.2,0.2
5,"Post","Motion",1240,0,0
5,"Post","Motion",1250,0.28,0.26
5,"Post","Motion",1260,0.8,0.66
5,"Post","Motion",1270,0.66,0.64
5,"Post","Motion",1280,0.72,0.41
5,"Post","Motion",1290,0.68,0.44
5,"Post","Motion",1300,0.4,0.28
5,"Post","Motion",1310,0.18,0.18
5,"Post","Motion",1320,0,0
5,"Post","Motion",1330,0.2,0.2
5,"Post","Motion",1340,0.64,0.64
5,"Post","Motion",1350,0.7,0.7
5,"Post","Motion",1360,0.46,0.35
5,"Post","Motion",1370,0.88,0.54
5,"Post","Motion",1380,1.26,0.68
5,"Post","Motion",1390,0.84,0.52
5,"Post","Motion",1400,1.18,0.64
5,"Post","Motion",1410,1.4,0.87
5,"Post","Motion",1420,1.46,0.74
5,"Post","Motion",1430,1.68,0.69
5,"Shocks","Motion",0,0.85,0.35
5,"Shocks","Motion",10,2.45,0.82
5,"Shocks","Motion",20,2.48,0.32
5,"Shocks","Motion",30,2.05,0.64
5,"Shocks","Motion",40,1.33,0.7
5,"Shocks","Motion",50,0.68,0.5
5,"Shocks","Motion",60,0.65,0.55
5,"Shocks","Motion",70,0.65,0.47
5,"Shocks","Motion",80,0.03,0.03
5,"Shocks","Motion",90,0.5,0.5
5,"Shocks","Motion",100,0.75,0.75
5,"Shocks","Motion",110,0.47,0.47
5,"Shocks","Motion",120,1.33,0.72
5,"Shocks","Motion",130,1.25,0.72
5,"Shocks","Motion",140,0.53,0.4
5,"Shocks","Motion",150,0.82,0.82
5,"Shocks","Motion",160,0.6,0.38
5,"Shocks","Motion",170,1.08,0.66
5,"Shocks","Motion",180,1.48,0.86
5,"Shocks","Motion",190,0.25,0.19
5,"Shocks","Motion",200,0.53,0.53
5,"Shocks","Motion",210,0.45,0.45
5,"Shocks","Motion",220,0.2,0.2
5,"Shocks","Motion",230,1.25,0.76
5,"Shocks","Motion",240,0.87,0.61
5,"Shocks","Motion",250,1.37,0.77
5,"Shocks","Motion",260,1.9,0.56
5,"Shocks","Motion",270,1.87,0.64
5,"Shocks","Motion",280,2,0.65
5,"Shocks","Motion",290,0.87,0.22
5,"Shocks","Motion",300,0.2,0.2
5,"Shocks","Motion",310,0,0
5,"Shocks","Motion",320,0.05,0.05
5,"Shocks","Motion",330,0.78,0.78
5,"Shocks","Motion",340,0.5,0.33
5,"Shocks","Motion",350,0.93,0.89
5,"Shocks","Motion",360,0,0
5,"Shocks","Motion",370,0.33,0.33
5,"Shocks","Motion",380,0.35,0.29
5,"Shocks","Motion",390,0.4,0.34
5,"Shocks","Motion",400,0.93,0.89
5,"Shocks","Motion",410,0.8,0.54
5,"Shocks","Motion",420,0.72,0.46
5,"Shocks","Motion",430,0.55,0.33
5,"Shocks","Motion",440,0.75,0.75
5,"Shocks","Motion",450,0.23,0.23
5,"Shocks","Motion",460,0.75,0.38
5,"Shocks","Motion",470,0.43,0.27
5,"Shocks","Motion",480,0.53,0.32
5,"Shocks","Motion",490,1.5,0.87
5,"Shocks","Motion",500,0.8,0.57
5,"Shocks","Motion",510,0.93,0.48
5,"Shocks","Motion",520,0.45,0.31
5,"Shocks","Motion",530,1.7,0.72
5,"Shocks","Motion",540,1.2,0.8
5,"Shocks","Motion",550,0.53,0.53
5,"Shocks","Motion",560,0,0
5,"Shocks","Motion",570,0.53,0.38
5,"Shocks","Motion",580,0.37,0.31
5,"Shocks","Motion",590,0.3,0.17
5,"Shocks","Motion",600,0.68,0.5
5,"Shocks","Motion",610,1.18,0.54
5,"Shocks","Motion",620,1.27,0.59
5,"Shocks","Motion",630,1.6,0.7
5,"Shocks","Motion",640,1.47,0.78
5,"Shocks","Motion",650,1.43,0.84
5,"Shocks","Motion",660,0.95,0.74
5,"Shocks","Motion",670,0.42,0.42
5,"Shocks","Motion",680,0.1,0.07
5,"Shocks","Motion",690,0.45,0.29
5,"Shocks","Motion",700,0.2,0.2
5,"Shocks","Motion",710,0,0
5,"Shocks","Motion",720,0.33,0.33
5,"Shocks","Motion",730,0.2,0.12
5,"Shocks","Motion",740,0.33,0.14
5,"Shocks","Motion",750,0.37,0.17
5,"Shocks","Motion",760,0.35,0.16
5,"Shocks","Motion",770,0.37,0.13
5,"Shocks","Motion",780,0.2,0.07
5,"Shocks","Motion",790,0.28,0.17
5,"Shocks","Motion",800,0.05,0.05
5,"Shocks","Motion",810,0.1,0.1
5,"Shocks","Motion",820,0.1,0.1
5,"Shocks","Motion",830,0.1,0.1
5,"Shocks","Motion",840,0.03,0.03
5,"Shocks","Motion",850,0,0
5,"Shocks","Motion",860,0.1,0.06
5,"Shocks","Motion",870,0.12,0.12
5,"Shocks","Motion",880,0.05,0.05
5,"Shocks","Motion",890,0,0
5,"Shocks","Motion",900,0,0
5,"Shocks","Motion",910,0.05,0.05
5,"Shocks","Motion",920,0.15,0.15
5,"Shocks","Motion",930,0.25,0.19
5,"Shocks","Motion",940,0.35,0.26
5,"Shocks","Motion",950,0.15,0.1
5,"Shocks","Motion",960,0.1,0.1
5,"Shocks","Motion",970,0.15,0.09
5,"Shocks","Motion",980,0.07,0.07
5,"Shocks","Motion",990,0,0
5,"Shocks","Motion",1000,0.4,0.4
5,"Shocks","Motion",1010,0.23,0.23
5,"Shocks","Motion",1020,0.12,0.12
5,"Shocks","Motion",1030,0.03,0.03
5,"Shocks","Motion",1040,0,0
5,"Shocks","Motion",1050,0.4,0.4
5,"Shocks","Motion",1060,0.33,0.33
5,"Shocks","Motion",1070,0.2,0.2
5,"Shocks","Motion",1080,0.1,0.1
5,"Shocks","Motion",1090,0.15,0.15
5,"Shocks","Motion",1100,0.4,0.37
5,"Shocks","Motion",1110,0.2,0.14
5,"Shocks","Motion",1120,0,0
5,"Shocks","Motion",1130,0,0
5,"Shocks","Motion",1140,0.07,0.07
5,"Shocks","Motion",1150,0.4,0.34
5,"Shocks","Motion",1160,0.33,0.2
5,"Shocks","Motion",1170,0.35,0.24
5,"Shocks","Motion",1180,0.07,0.07
5,"Shocks","Motion",1190,0,0
5,"Shocks","Motion",1200,0.07,0.07
5,"Shocks","Motion",1210,0.07,0.07
5,"Shocks","Motion",1220,0.07,0.07
5,"Shocks","Motion",1230,0,0
5,"Shocks","Motion",1240,0.1,0.1
5,"Shocks","Motion",1250,0.28,0.28
5,"Shocks","Motion",1260,0.42,0.42
5,"Shocks","Motion",1270,0,0
5,"Shocks","Motion",1280,0,0
5,"Shocks","Motion",1290,0.07,0.07
5,"Shocks","Motion",1300,0.47,0.28
5,"Shocks","Motion",1310,0.72,0.42
5,"Shocks","Motion",1320,0.12,0.09
5,"Shocks","Motion",1330,0.15,0.15
5,"Shocks","Motion",1340,0.12,0.09
5,"Shocks","Motion",1350,0.97,0.34
5,"Shocks","Motion",1360,0.57,0.45
5,"Shocks","Motion",1370,0.37,0.37
5,"Shocks","Motion",1380,0.15,0.12
5,"Shocks","Motion",1390,0.2,0.17
5,"Shocks","Motion",1400,0.6,0.57
5,"Shocks","Motion",1410,0.95,0.56
5,"Shocks","Motion",1420,1.07,0.63
5,"Shocks","Motion",1430,1.1,0.44
6,"Baseline","Motion",0,0.07,0.07
6,"Baseline","Motion",10,0,0
6,"Baseline","Motion",20,0,0
6,"Baseline","Motion",30,0,0
6,"Baseline","Motion",40,0,0
6,"Baseline","Motion",50,0,0
6,"Baseline","Motion",60,0,0
6,"Baseline","Motion",70,0.07,0.07
6,"Baseline","Motion",80,0.2,0.2
6,"Baseline","Motion",90,0,0
6,"Baseline","Motion",100,0,0
6,"Baseline","Motion",110,0,0
6,"Baseline","Motion",120,0,0
6,"Baseline","Motion",130,0,0
6,"Baseline","Motion",140,0,0
6,"Baseline","Motion",150,0.05,0.05
6,"Baseline","Motion",160,0.2,0.14
6,"Baseline","Motion",170,0.05,0.05
6,"Baseline","Motion",180,0,0
6,"Baseline","Motion",190,0,0
6,"Baseline","Motion",200,0,0
6,"Baseline","Motion",210,0,0
6,"Baseline","Motion",220,0,0
6,"Baseline","Motion",230,0.65,0.39
6,"Baseline","Motion",240,0.28,0.28
6,"Baseline","Motion",250,0.15,0.15
6,"Baseline","Motion",260,0,0
6,"Baseline","Motion",270,0.15,0.15
6,"Baseline","Motion",280,0.07,0.07
6,"Baseline","Motion",290,0.17,0.17
6,"Baseline","Motion",300,0.23,0.19
6,"Baseline","Motion",310,0.52,0.34
6,"Baseline","Motion",320,0.15,0.12
6,"Baseline","Motion",330,0,0
6,"Baseline","Motion",340,0.42,0.42
6,"Baseline","Motion",350,0.37,0.31
6,"Baseline","Motion",360,0.05,0.05
6,"Baseline","Motion",370,0,0
6,"Baseline","Motion",380,0.05,0.05
6,"Baseline","Motion",390,0.03,0.03
6,"Baseline","Motion",400,0,0
6,"Baseline","Motion",410,0.45,0.39
6,"Baseline","Motion",420,0.47,0.47
6,"Baseline","Motion",430,0.35,0.35
6,"Baseline","Motion",440,0.23,0.23
6,"Baseline","Motion",450,0.2,0.2
6,"Baseline","Motion",460,0.42,0.42
6,"Baseline","Motion",470,0.3,0.21
6,"Baseline","Motion",480,0.3,0.3
6,"Baseline","Motion",490,0.15,0.15
6,"Baseline","Motion",500,0.1,0.1
6,"Baseline","Motion",510,0.08,0.05
6,"Baseline","Motion",520,0.12,0.12
6,"Baseline","Motion",530,0.1,0.1
6,"Baseline","Motion",540,0,0
6,"Baseline","Motion",550,0,0
6,"Baseline","Motion",560,0,0
6,"Baseline","Motion",570,0,0
6,"Baseline","Motion",580,0.33,0.33
6,"Baseline","Motion",590,0.15,0.15
6,"Baseline","Motion",600,0.15,0.15
6,"Baseline","Motion",610,0.37,0.22
6,"Baseline","Motion",620,0.28,0.17
6,"Baseline","Motion",630,0,0
6,"Baseline","Motion",640,0,0
6,"Baseline","Motion",650,0,0
6,"Baseline","Motion",660,0.1,0.07
6,"Baseline","Motion",670,0.48,0.38
6,"Baseline","Motion",680,0.28,0.21
6,"Baseline","Motion",690,0.03,0.03
6,"Baseline","Motion",700,0.45,0.27
6,"Baseline","Motion",710,0.45,0.29
6,"Baseline","Motion",720,0.68,0.39
6,"Baseline","Motion",730,1,0.43
6,"Baseline","Motion",740,0.87,0.22
6,"Baseline","Motion",750,1.12,0.17
6,"Baseline","Motion",760,1.28,0.22
6,"Baseline","Motion",770,0.85,0.18
6,"Baseline","Motion",780,1.27,0.35
6,"Baseline","Motion",790,0.6,0.29
6,"Baseline","Motion",800,0.53,0.29
6,"Baseline","Motion",810,1.05,0.47
6,"Baseline","Motion",820,0.53,0.4
6,"Baseline","Motion",830,0.35,0.35
6,"Baseline","Motion",840,0.37,0.24
6,"Baseline","Motion",850,0.78,0.45
6,"Baseline","Motion",860,0.4,0.23
6,"Baseline","Motion",870,0.4,0.24
6,"Baseline","Motion",880,0.07,0.07
6,"Baseline","Motion",890,0.07,0.07
6,"Baseline","Motion",900,0.8,0.33
6,"Baseline","Motion",910,0.4,0.24
6,"Baseline","Motion",920,0.45,0.27
6,"Baseline","Motion",930,0.47,0.33
6,"Baseline","Motion",940,0.43,0.27
6,"Baseline","Motion",950,0.6,0.25
6,"Baseline","Motion",960,0.2,0.12
6,"Baseline","Motion",970,0.35,0.24
6,"Baseline","Motion",980,0.4,0.4
6,"Baseline","Motion",990,0.45,0.16
6,"Baseline","Motion",1000,0.25,0.25
6,"Baseline","Motion",1010,0.95,0.4
6,"Baseline","Motion",1020,0.37,0.37
6,"Baseline","Motion",1030,0.1,0.06
6,"Baseline","Motion",1040,0.15,0.15
6,"Baseline","Motion",1050,0,0
6,"Baseline","Motion",1060,0.65,0.34
6,"Baseline","Motion",1070,0.57,0.33
6,"Baseline","Motion",1080,0.25,0.14
6,"Baseline","Motion",1090,0.9,0.57
6,"Baseline","Motion",1100,0.42,0.25
6,"Baseline","Motion",1110,0.17,0.17
6,"Baseline","Motion",1120,0.12,0.12
6,"Baseline","Motion",1130,0.42,0.42
6,"Baseline","Motion",1140,0.75,0.43
6,"Baseline","Motion",1150,0.97,0.54
6,"Baseline","Motion",1160,0.7,0.49
6,"Baseline","Motion",1170,0.03,0.03
6,"Baseline","Motion",1180,0.28,0.21
6,"Baseline","Motion",1190,0,0
6,"Baseline","Motion",1200,0,0
6,"Baseline","Motion",1210,0.12,0.12
6,"Baseline","Motion",1220,0.35,0.35
6,"Baseline","Motion",1230,0.62,0.4
6,"Baseline","Motion",1240,0,0
6,"Baseline","Motion",1250,0,0
6,"Baseline","Motion",1260,0.12,0.12
6,"Baseline","Motion",1270,0.07,0.07
6,"Baseline","Motion",1280,0.25,0.25
6,"Baseline","Motion",1290,0.12,0.12
6,"Baseline","Motion",1300,0.82,0.35
6,"Baseline","Motion",1310,0.12,0.12
6,"Baseline","Motion",1320,0.1,0.1
6,"Baseline","Motion",1330,0,0
6,"Baseline","Motion",1340,0.15,0.15
6,"Baseline","Motion",1350,0.23,0.23
6,"Baseline","Motion",1360,0.17,0.17
6,"Baseline","Motion",1370,0.55,0.36
6,"Baseline","Motion",1380,0.95,0.33
6,"Baseline","Motion",1390,0.87,0.38
6,"Baseline","Motion",1400,0.2,0.2
6,"Baseline","Motion",1410,0.23,0.23
6,"Baseline","Motion",1420,0.68,0.4
6,"Baseline","Motion",1430,0.73,0.5
6,"Post","Motion",0,1.18,0.5
6,"Post","Motion",10,1.84,0.18
6,"Post","Motion",20,1.32,0.32
6,"Post","Motion",30,1.02,0.53
6,"Post","Motion",40,0.54,0.34
6,"Post","Motion",50,0.46,0.39
6,"Post","Motion",60,0.16,0.12
6,"Post","Motion",70,0.2,0.2
6,"Post","Motion",80,0.02,0.02
6,"Post","Motion",90,0.32,0.32
6,"Post","Motion",100,0,0
6,"Post","Motion",110,0.36,0.36
6,"Post","Motion",120,0.66,0.42
6,"Post","Motion",130,0.98,0.49
6,"Post","Motion",140,0.74,0.41
6,"Post","Motion",150,0.5,0.35
6,"Post","Motion",160,0.32,0.25
6,"Post","Motion",170,0.02,0.02
6,"Post","Motion",180,0.02,0.02
6,"Post","Motion",190,0,0
6,"Post","Motion",200,0.16,0.16
6,"Post","Motion",210,0.1,0.1
6,"Post","Motion",220,0.08,0.08
6,"Post","Motion",230,0.34,0.29
6,"Post","Motion",240,0.76,0.37
6,"Post","Motion",250,0.54,0.47
6,"Post","Motion",260,0.22,0.22
6,"Post","Motion",270,0.14,0.14
6,"Post","Motion",280,0.44,0.44
6,"Post","Motion",290,0.28,0.28
6,"Post","Motion",300,0.44,0.28
6,"Post","Motion",310,0.08,0.08
6,"Post","Motion",320,0,0
6,"Post","Motion",330,0.24,0.19
6,"Post","Motion",340,0.72,0.46
6,"Post","Motion",350,0.44,0.42
6,"Post","Motion",360,0.3,0.18
6,"Post","Motion",370,0.04,0.04
6,"Post","Motion",380,0.08,0.05
6,"Post","Motion",390,0,0
6,"Post","Motion",400,0.12,0.12
6,"Post","Motion",410,0,0
6,"Post","Motion",420,0.06,0.06
6,"Post","Motion",430,0.24,0.24
6,"Post","Motion",440,0.34,0.21
6,"Post","Motion",450,0,0
6,"Post","Motion",460,0.14,0.14
6,"Post","Motion",470,0.54,0.26
6,"Post","Motion",480,0.7,0.33
6,"Post","Motion",490,0.32,0.23
6,"Post","Motion",500,0.1,0.1
6,"Post","Motion",510,0,0
6,"Post","Motion",520,0,0
6,"Post","Motion",530,0,0
6,"Post","Motion",540,0.12,0.12
6,"Post","Motion",550,0.18,0.18
6,"Post","Motion",560,0.22,0.14
6,"Post","Motion",570,0.34,0.21
6,"Post","Motion",580,0.86,0.45
6,"Post","Motion",590,0.42,0.26
6,"Post","Motion",600,0.2,0.09
6,"Post","Motion",610,0.48,0.37
6,"Post","Motion",620,0.22,0.22
6,"Post","Motion",630,0,0
6,"Post","Motion",640,0,0
6,"Post","Motion",650,0.04,0.04
6,"Post","Motion",660,0.44,0.25
6,"Post","Motion",670,1.24,0.42
6,"Post","Motion",680,1.02,0.35
6,"Post","Motion",690,0.42,0.15
6,"Post","Motion",700,0.26,0.1
6,"Post","Motion",710,0.34,0.12
6,"Post","Motion",720,0.24,0.13
6,"Post","Motion",730,0.24,0.13
6,"Post","Motion",740,0.28,0.13
6,"Post","Motion",750,0.12,0.06
6,"Post","Motion",760,0.16,0.12
6,"Post","Motion",770,0.1,0.06
6,"Post","Motion",780,0.04,0.02
6,"Post","Motion",790,0.06,0.06
6,"Post","Motion",800,0.04,0.04
6,"Post","Motion",810,0.16,0.1
6,"Post","Motion",820,0.4,0.2
6,"Post","Motion",830,0.12,0.06
6,"Post","Motion",840,0.02,0.02
6,"Post","Motion",850,0.12,0.12
6,"Post","Motion",860,0.08,0.08
6,"Post","Motion",870,0.08,0.06
6,"Post","Motion",880,0.02,0.02
6,"Post","Motion",890,0.06,0.06
6,"Post","Motion",900,0.16,0.1
6,"Post","Motion",910,0.18,0.18
6,"Post","Motion",920,0.1,0.1
6,"Post","Motion",930,0.04,0.04
6,"Post","Motion",940,0.18,0.12
6,"Post","Motion",950,0.06,0.06
6,"Post","Motion",960,0.22,0.13
6,"Post","Motion",970,0.14,0.07
6,"Post","Motion",980,0.1,0.05
6,"Post","Motion",990,0.06,0.06
6,"Post","Motion",1000,0.02,0.02
6,"Post","Motion",1010,0.02,0.02
6,"Post","Motion",1020,0.08,0.05
6,"Post","Motion",1030,0.22,0.14
6,"Post","Motion",1040,0.3,0.14
6,"Post","Motion",1050,0.02,0.02
6,"Post","Motion",1060,0.4,0.21
6,"Post","Motion",1070,0.22,0.17
6,"Post","Motion",1080,0.06,0.04
6,"Post","Motion",1090,0.06,0.06
6,"Post","Motion",1100,0.18,0.07
6,"Post","Motion",1110,0.14,0.1
6,"Post","Motion",1120,0.14,0.1
6,"Post","Motion",1130,0.12,0.1
6,"Post","Motion",1140,0.02,0.02
6,"Post","Motion",1150,0.06,0.04
6,"Post","Motion",1160,0.1,0.06
6,"Post","Motion",1170,0.12,0.08
6,"Post","Motion",1180,0.18,0.14
6,"Post","Motion",1190,0,0
6,"Post","Motion",1200,0,0
6,"Post","Motion",1210,0.02,0.02
6,"Post","Motion",1220,0.16,0.16
6,"Post","Motion",1230,0.14,0.14
6,"Post","Motion",1240,0.1,0.08
6,"Post","Motion",1250,0.3,0.19
6,"Post","Motion",1260,0.18,0.11
6,"Post","Motion",1270,0.1,0.08
6,"Post","Motion",1280,0.04,0.02
6,"Post","Motion",1290,0.24,0.15
6,"Post","Motion",1300,0.3,0.17
6,"Post","Motion",1310,0.4,0.19
6,"Post","Motion",1320,0.2,0.15
6,"Post","Motion",1330,0.34,0.34
6,"Post","Motion",1340,0.5,0.29
6,"Post","Motion",1350,0.36,0.16
6,"Post","Motion",1360,0.48,0.41
6,"Post","Motion",1370,0.06,0.06
6,"Post","Motion",1380,0.12,0.1
6,"Post","Motion",1390,0.4,0.13
6,"Post","Motion",1400,0.72,0.3
6,"Post","Motion",1410,1.16,0.55
6,"Post","Motion",1420,1.14,0.34
6,"Post","Motion",1430,1.54,0.44
6,"Shocks","Motion",0,0.35,0.32
6,"Shocks","Motion",10,1.8,0.64
6,"Shocks","Motion",20,1.05,0.41
6,"Shocks","Motion",30,1.02,0.41
6,"Shocks","Motion",40,0.25,0.19
6,"Shocks","Motion",50,0.03,0.03
6,"Shocks","Motion",60,0,0
6,"Shocks","Motion",70,0,0
6,"Shocks","Motion",80,0,0
6,"Shocks","Motion",90,0,0
6,"Shocks","Motion",100,0,0
6,"Shocks","Motion",110,0.05,0.05
6,"Shocks","Motion",120,0.68,0.68
6,"Shocks","Motion",130,0.28,0.28
6,"Shocks","Motion",140,0.6,0.36
6,"Shocks","Motion",150,0.82,0.45
6,"Shocks","Motion",160,0.25,0.25
6,"Shocks","Motion",170,0.33,0.33
6,"Shocks","Motion",180,0.42,0.42
6,"Shocks","Motion",190,0.17,0.17
6,"Shocks","Motion",200,0,0
6,"Shocks","Motion",210,0,0
6,"Shocks","Motion",220,0.12,0.12
6,"Shocks","Motion",230,0.55,0.32
6,"Shocks","Motion",240,0.15,0.12
6,"Shocks","Motion",250,0.4,0.23
6,"Shocks","Motion",260,0.6,0.6
6,"Shocks","Motion",270,0,0
6,"Shocks","Motion",280,0,0
6,"Shocks","Motion",290,0,0
6,"Shocks","Motion",300,0,0
6,"Shocks","Motion",310,0.35,0.35
6,"Shocks","Motion",320,0.07,0.07
6,"Shocks","Motion",330,0,0
6,"Shocks","Motion",340,0,0
6,"Shocks","Motion",350,0,0
6,"Shocks","Motion",360,0.2,0.2
6,"Shocks","Motion",370,0.3,0.11
6,"Shocks","Motion",380,0.45,0.26
6,"Shocks","Motion",390,0,0
6,"Shocks","Motion",400,0,0
6,"Shocks","Motion",410,0,0
6,"Shocks","Motion",420,0.3,0.3
6,"Shocks","Motion",430,0.12,0.12
6,"Shocks","Motion",440,0,0
6,"Shocks","Motion",450,0,0
6,"Shocks","Motion",460,0.1,0.1
6,"Shocks","Motion",470,0.17,0.12
6,"Shocks","Motion",480,0.65,0.29
6,"Shocks","Motion",490,0.5,0.35
6,"Shocks","Motion",500,0.22,0.1
6,"Shocks","Motion",510,0.23,0.23
6,"Shocks","Motion",520,0.5,0.33
6,"Shocks","Motion",530,0,0
6,"Shocks","Motion",540,0.2,0.2
6,"Shocks","Motion",550,0.07,0.07
6,"Shocks","Motion",560,0.12,0.12
6,"Shocks","Motion",570,0.07,0.07
6,"Shocks","Motion",580,0.3,0.3
6,"Shocks","Motion",590,0.15,0.15
6,"Shocks","Motion",600,0.57,0.34
6,"Shocks","Motion",610,0.37,0.31
6,"Shocks","Motion",620,0.55,0.21
6,"Shocks","Motion",630,0.65,0.38
6,"Shocks","Motion",640,0.73,0.25
6,"Shocks","Motion",650,0.37,0.26
6,"Shocks","Motion",660,0.35,0.2
6,"Shocks","Motion",670,0.07,0.07
6,"Shocks","Motion",680,0,0
6,"Shocks","Motion",690,0,0
6,"Shocks","Motion",700,0.07,0.07
6,"Shocks","Motion",710,0.2,0.2
6,"Shocks","Motion",720,0.1,0.04
6,"Shocks","Motion",730,0.17,0.12
6,"Shocks","Motion",740,0.05,0.05
6,"Shocks","Motion",750,0.05,0.05
6,"Shocks","Motion",760,0.17,0.12
6,"Shocks","Motion",770,0.08,0.05
6,"Shocks","Motion",780,0.12,0.09
6,"Shocks","Motion",790,0.2,0.12
6,"Shocks","Motion",800,0.08,0.05
6,"Shocks","Motion",810,0.1,0.07
6,"Shocks","Motion",820,0.07,0.07
6,"Shocks","Motion",830,0.05,0.03
6,"Shocks","Motion",840,0.07,0.07
6,"Shocks","Motion",850,0.1,0.04
6,"Shocks","Motion",860,0.08,0.05
6,"Shocks","Motion",870,0.28,0.11
6,"Shocks","Motion",880,0.07,0.07
6,"Shocks","Motion",890,0,0
6,"Shocks","Motion",900,0,0
6,"Shocks","Motion",910,0.05,0.03
6,"Shocks","Motion",920,0,0
6,"Shocks","Motion",930,0,0
6,"Shocks","Motion",940,0,0
6,"Shocks","Motion",950,0.1,0.07
6,"Shocks","Motion",960,0.15,0.12
6,"Shocks","Motion",970,0.25,0.15
6,"Shocks","Motion",980,0.25,0.14
6,"Shocks","Motion",990,0.12,0.09
6,"Shocks","Motion",1000,0.1,0.1
6,"Shocks","Motion",1010,0.05,0.05
6,"Shocks","Motion",1020,0,0
6,"Shocks","Motion",1030,0,0
6,"Shocks","Motion",1040,0.03,0.03
6,"Shocks","Motion",1050,0,0
6,"Shocks","Motion",1060,0.08,0.05
6,"Shocks","Motion",1070,0.15,0.15
6,"Shocks","Motion",1080,0.17,0.17
6,"Shocks","Motion",1090,0.07,0.07
6,"Shocks","Motion",1100,0.03,0.03
6,"Shocks","Motion",1110,0,0
6,"Shocks","Motion",1120,0,0
6,"Shocks","Motion",1130,0,0
6,"Shocks","Motion",1140,0,0
6,"Shocks","Motion",1150,0.08,0.05
6,"Shocks","Motion",1160,0.15,0.1
6,"Shocks","Motion",1170,0.1,0.07
6,"Shocks","Motion",1180,0,0
6,"Shocks","Motion",1190,0,0
6,"Shocks","Motion",1200,0.05,0.05
6,"Shocks","Motion",1210,0,0
6,"Shocks","Motion",1220,0,0
6,"Shocks","Motion",1230,0.07,0.07
6,"Shocks","Motion",1240,0.07,0.07
6,"Shocks","Motion",1250,0.03,0.03
6,"Shocks","Motion",1260,0.28,0.19
6,"Shocks","Motion",1270,0.17,0.17
6,"Shocks","Motion",1280,0,0
6,"Shocks","Motion",1290,0,0
6,"Shocks","Motion",1300,0,0
6,"Shocks","Motion",1310,0,0
6,"Shocks","Motion",1320,0,0
6,"Shocks","Motion",1330,0,0
6,"Shocks","Motion",1340,0,0
6,"Shocks","Motion",1350,0,0
6,"Shocks","Motion",1360,0.12,0.09
6,"Shocks","Motion",1370,0.47,0.29
6,"Shocks","Motion",1380,0.47,0.31
6,"Shocks","Motion",1390,0.45,0.13
6,"Shocks","Motion",1400,0.45,0.03
6,"Shocks","Motion",1410,0.33,0.11
6,"Shocks","Motion",1420,0.2,0.12
6,"Shocks","Motion",1430,0.2,0.2
7,"Baseline","Motion",0,0,0
7,"Baseline","Motion",10,0,0
7,"Baseline","Motion",20,0,0
7,"Baseline","Motion",30,0,0
7,"Baseline","Motion",40,0,0
7,"Baseline","Motion",50,0,0
7,"Baseline","Motion",60,0,0
7,"Baseline","Motion",70,0.07,0.07
7,"Baseline","Motion",80,0,0
7,"Baseline","Motion",90,0,0
7,"Baseline","Motion",100,0,0
7,"Baseline","Motion",110,0,0
7,"Baseline","Motion",120,0.03,0.03
7,"Baseline","Motion",130,0,0
7,"Baseline","Motion",140,0,0
7,"Baseline","Motion",150,0,0
7,"Baseline","Motion",160,0,0
7,"Baseline","Motion",170,0,0
7,"Baseline","Motion",180,0,0
7,"Baseline","Motion",190,0,0
7,"Baseline","Motion",200,0,0
7,"Baseline","Motion",210,0.03,0.03
7,"Baseline","Motion",220,0,0
7,"Baseline","Motion",230,0,0
7,"Baseline","Motion",240,0.03,0.03
7,"Baseline","Motion",250,0,0
7,"Baseline","Motion",260,0.05,0.05
